job_id,title,company,location,site,search_term,description,min_amount,max_amount,currency,date_posted,job_url,scraped_at
594,Risk Data Scientist,Venturenix Limited,HK,indeed,data scientist,"As a Risk Data Scientist, you will apply your expertise in data science and machine learning to develop models that assess and mitigate risks. You will work closely with stakeholders across the organization to provide insights that inform business strategies and enhance risk management processes.
  
  

**Key Responsibilities:**  

Develop and implement advanced statistical and machine learning models to quantify and predict risks.
  
  

Analyze large, complex datasets to identify risk factors and trends using data mining techniques.
  
  

Conduct exploratory data analysis (EDA) to uncover insights and inform model development.
  
  

Collaborate with cross\-functional teams to integrate risk models into business operations and decision\-making processes.
  
  

Design and maintain data pipelines for model training, validation, and deployment.
  
  

Continuously monitor model performance and update models as necessary based on new data or changing conditions.
  
  

Communicate findings and recommendations to technical and non\-technical stakeholders effectively.
  
  

Stay abreast of advancements in data science and risk management methodologies.
  
  

**Qualifications:**  

Master’s or PhD in Data Science, Statistics, Mathematics, Finance, or a related field.
  
  

Proven experience in data science, particularly in risk analysis or risk management.
  
  

Proficiency in programming languages such as Python or R, and experience with machine learning libraries (e.g., scikit\-learn, TensorFlow).
  
  

Strong understanding of statistical analysis, predictive modeling, and data visualization techniques.
  
  

Experience with data manipulation tools and databases (e.g., SQL, Pandas).
  
  

Excellent problem\-solving skills and attention to detail.
  
  

Strong communication skills, with the ability to convey complex information clearly.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\-time",,,,2025-08-15,https://hk.indeed.com/viewjob?jk=b1db183027d0719e,2025-09-08 06:07:13.729516
595,Data Engineer/MS SQL Data Analyst Supervisor/Machine Learning Engineer,P & A CONSULTANT LIMITED,HK,indeed,data scientist,"**Data Engineer, Location :** Tsuen Wan( 5 Days ) Salary : 32\-45K ( Negotiable)
  
We are seeking a skilled and self\-motivated Data Engineer to join our team. The ideal candidate will possess strong data engineering and analytic skills, a basic understanding of supply chain business, and the ability to work with large complex supply chain data. The Data Engineer will collaborate with stakeholders to gather business demands, collect and process data, help to build business intelligence dashboards and provide valuable insights to support our digital transformation targets.
  
  

**Responsibilities:**  

Responsible for data engineering and analysis in Sales, Manufacturing, Logistics fields.
  
  

Discover potential demands and translate requirements into data\-driven solutions with stakeholders.
  
  

Design, build, and optimize scalable pipelines for ingesting, transforming, and integrating large\-volume datasets.
  
  

Work closely with machine learning engineer, apps developers to develop whole data analytics system including end\-to\-end analytical pipeline and machine learning operation.
  
  

Ensure data quality, consistency, and real\-time monitoring using tools like DBT, 3rd party libraries that can facilitate data validation processes.
  
  

Work closely with data team to promote digital transformation.
  
  

**Requirements:**  

Academic degree in Data Science, Statistics, Computer Science or a related field.
  
  

At least 3\+ year IT experiences in data migration or data pipelines projects.
  
  

Exposure to containerization/orchestration (Docker, Kubernetes).
  
  

Experience of statistical analysis, Linux system, Pyspark, Git and SQL.
  
  

Knowledge of ETL tools such as Apache Airflow, DBT.
  
  

Familiarity with one of the major cloud platforms Azure (Devops, Databricks, or Data Factory) is a plus.
  
  

Good communication skills including spoken, written English and Chinese.
  
  

Candidates have Mfg/ MNC/ Trading background is preferred
  
  

**Machine Learning Engineer, Tsuen Wan , 5 days, salary :** 32\-45K ( Negotiable)
  
We are seeking a highly skilled and proactive Machine Learning Engineer to join our team. The ideal candidate will have a strong foundation in machine learning, with hands\-on experience in traditional ML, Generative AI, or agentic AI. A basic understanding of supply chain business and expertise in working with large, complex supply chain datasets are essential for success in this role.
  
The Machine Learning Engineer will be instrumental in developing cutting\-edge data\-driven models and algorithms. Key responsibilities include creating innovative use cases, developing proof\-of\-concept solutions, and leading the deployment of Supply Chain AI applications. And work closely with stakeholders to gather business requirements, manage data processing, build interactive business intelligence dashboards, and provide valuable insights to support our digital transformation target.
  
  

**Responsibilities:**  

**End\-to\-End AI Solution Ownership:** Design, develop, and deploy scalable AI/ML solutions for Sales, Manufacturing, and Logistics domains using Scikit\-learn, TensorFlow, or PyTorch. Ensure seamless integration of models into production systems (APIs, cloud services, or edge devices).
  
  

**Stakeholder\-Driven Problem Framing:** Partner with business units to translate operational challenges into data/AI requirements. Define KPIs and success metrics for cross\-domain initiatives.
  
  

**Full\-Cycle Data \& Model Development:** Implement robust pipelines for data cleaning, transformation, and feature engineering. Build and optimize models (predictive maintenance, demand forecasting, route optimization). Create interactive Power BI dashboards to communicate insights.
  
  

**Model Governance:** Establish Model Governance frameworks for performance monitoring, bias detection, and interpretability while implementing ML flow\-powered CI/CD pipelines for automated model retraining and lifecycle management.
  
  

**Cross\-Functional Collaboration:** Work with data engineers, BI engineers, and application developers to establish end\-to\-end analytical pipelines and machine learning operations.
  
  

**Effective Communication:** Clearly convey complex AI methodologies and results to both technical and non\-technical audiences.
  
  

**Digital Transformation Partnership:** Collaborate closely with the data team to drive digital transformation initiatives.
  
  

**Requirements:**  

Bachelor's or advanced degree in Mathematics, Statistics, Computer Science, or a related field.
  
  

Preferably 3\+ years of hands\-on experience working on ML/AI projects.
  
  

**Model Frameworks:** Proficiency in popular machine learning frameworks like Scikit\-learn, PyTorch, and TensorFlow, with proven experience in environment setup and management.
  
  

**Technical Expertise:**  

Strong understanding of statistical machine learning and deep learning techniques, especially for text, graph, and time\-series data (e.g., OCR, NLP, sentiment analysis, forecasting).
  
  

Experience with large language models (LLMs) is highly desirable.
  
  

Experience in model management with familiarity in MLflow for tracking, versioning, and deploying machine learning models.
  
  

**Containerization \& Orchestration:** Knowledge of Docker and Kubernetes for application deployment and scalability.
  
  

**Solution Optimization:** Proven ability to enhance existing ML solutions through pre\- and post\-processing techniques, fine\-tuning, performance evaluation, visualization, and testing.
  
  

**Version Control \& CI/CD:** Experience with CI/CD pipelines and version control systems like Git.
  
  

**Data Visualization:** Proficiency in Power BI for creating actionable visualizations.
  
  

**Cloud Platforms:** Familiarity with major cloud platforms (e.g., Azure DevOps, Databricks, or Data Factory) is a plus.
  
  

**Real\-Time Data Technologies:** Exposure to real\-time data technologies such asApache Kafka, Azure Event Hubs, and KQL is a plus.
  
  

**Character:**  

Strong sense of responsibility and ability to work collaboratively as a team player.
  
  

A passion for coding, programming, innovation, and problem\-solving.
  
  

Self\-driven with commitment to continuous AI/ML learning.
  
  

Good communication skills including spoken, written English and Chinese.
  
  

**MS SQL Data Analyst Supervisor, Location :** Aberdeen ( 5 Days ) Salary : 34\-40K ( Negotiable)
  
  

**Responsibilities:**  

Design, develop and maintain robust data pipelines to extract, transaction and load data from various sources into our data warehouse for efficient data storage and retrieval
  
  

Collaborate with stakeholders to understand data requirements and translate them into technical specifications and data models
  
  

Optimize, troubleshoot and automate data flow, and implement data quality processes to ensure data integrity, accuracy, and to facilitate timely analysis
  
  

Work closely with financial analysts and supervisors to support their data needs and enable efficient data analysis and operations such as month end closing
  
  

Monitor and optimize data warehouse performance, including query optimization, indexing and data partitioning
  
  

Identify opportunities for process improvements and provide actionable recommendations for enhancing data collection, analysis and reporting methodologies
  
  

Lead and provide technical guidance to junior data analysts, ensuring timely and high\-quality deliverables
  
  

Handle ad hoc data analysis requests and projects as required
  
  

**Requirements:**  

Degree in Computer Science, Information Systems, Mathematics or other related disciplines
  
  

At least 5 years of relevant working experience in data engineering or data analysis, with proven track record of designing and implementing data solutions
  
  

Preferably with experience and knowledge in ERP systems, accounting and business processes, and business intelligence
  
  

Strong proficiency in MS SQL is must and other database technologies, with the ability to design and optimize complex queries
  
  

Good written and spoken English and Chinese
  
\*\*\* Personal data will be treated with strict confidential and used for recruitment purpose only
  
\*\*\* P \& A consultant Ltd will not charge any fees from the above\-stated job\-seeker, your job apply to our company means your acceptance of our terms and conditions.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\-time",,,,2025-08-15,https://hk.indeed.com/viewjob?jk=ea91d80aadfb786b,2025-09-08 06:07:13.729516
596,Data Engineer - IT (5 days),A.I. Pacific Consultants,"Tsuen Wan, NT, HK",indeed,data scientist,"**Requirements:**

* Academic degree in Data Science, Statistics, Computer Science or a related field.
* **At least 2\+ year IT experiences in data migration or data pipelines projects.**
* **Exposure to containerization/orchestration (Docker, Kubernetes).**
* **Experience of statistical analysis, Linux system, Pyspark, Git and SQL.**
* Knowledge of ETL tools such as Apache Airflow, DBT.
* Familiarity with one of the major cloud platforms Azure (Devops, Databricks, or Data Factory) is a plus.

**Salary: 35K**

**(Tsuen Wan West, Monday – Friday, 9:00am – 5:30pm, Medical,13 months salary, 12 \- 21 days annual leave)**

工作類型: 全職, 長工

薪酬： 最多每月 $35,000\.00

福利：

* 在職專業培訓
* 有薪年假
* 有薪病假
* 晉升機會
* 醫療保險

Work Location: Hybrid remote in Tsuen Wan, New Territories",,,,2025-08-13,https://hk.indeed.com/viewjob?jk=fbb01e7da7251ae6,2025-09-08 06:07:13.729516
597,Machine Learning Engineer – IT (5 days),A.I. Pacific Consultants,"Tsuen Wan, NT, HK",indeed,data scientist,"**Requirements**

· **Education**: Bachelor's or advanced degree in Mathematics, Statistics, Computer Science, or a related field.

· **Experience**: Preferably 3\+ years of hands\-on experience working on ML/AI projects.

· **Model Frameworks**: Proficiency in popular machine learning frameworks like Scikit\-learn, PyTorch, and TensorFlow, with proven experience in environment setup and management.

· **Technical Expertise**:

o Strong understanding of statistical machine learning and deep learning techniques, especially for text, graph, and time\-series data (e.g., OCR, NLP, sentiment analysis, forecasting).

o Experience with large language models (LLMs) is highly desirable.

o Experience in model management with familiarity in MLflow for tracking, versioning, and deploying machine learning models.

· **Containerization \& Orchestration**: Knowledge of Docker and Kubernetes for application deployment and scalability.

· **Solution Optimization**: Proven ability to enhance existing ML solutions through pre\- and post\-processing techniques, fine\-tuning, performance evaluation, visualization, and testing.

· **Version Control \& CI/CD**: Experience with CI/CD pipelines and version control systems like Git.

· **Data Visualization**: Proficiency in Power BI for creating actionable visualizations.

· **Cloud Platforms**: Familiarity with major cloud platforms (e.g., Azure DevOps, Databricks, or Data Factory) is a plus.

· **Real\-Time Data Technologies**: Exposure to real\-time data technologies such as Apache Kafka, Azure Event Hubs, and KQL is a plus.

**Salary: 35K** 

**(Tsuen Wan West, 5 days work, Medical, 12\- 21 days annual leave, 9:00am– 5:30pm, 13 months salary)**

工作類型: 全職, 長工

薪酬： 最多每月 $35,000\.00

福利：

* 有薪年假
* 有薪病假
* 晉升機會
* 醫療保險

Work Location: Hybrid remote in Tsuen Wan, New Territories",,,,2025-08-13,https://hk.indeed.com/viewjob?jk=b7023f1bf3801c0c,2025-09-08 06:07:13.729516
598,AI/ML Specialist,NP Solution Limited,HK,indeed,data scientist,"**Key Responsibilities:**  

Lead the deployment of machine learning models, ensuring seamless integration with business systems and optimal performance.
  
  

Collaborate closely with business stakeholders, developers, infrastructure teams, and external partners to build ML solutions that meet performance goals and business requirements.
  
  

Design and develop real\-time inference systems that process live data and generate actionable insights efficiently.
  
  

Prepare and maintain technical documentation, reports, and deployment guides.
  
  

Participate in project meetings to report progress, address challenges, and coordinate follow\-up actions.
  
  

**Qualifications \& Experience:**  

Bachelor's degree in Computer Science, Data Science, or a related field.
  
  

Minimum of 6 years of experience in IT, including at least 2 years focused on deploying and tuning AI models—especially for text analytics—and managing complex data integration projects.
  
  

Strong understanding of supervised learning algorithms, with hands\-on experience in BERT (LLM), LightGBM, and Random Forest.
  
  

Proficient in Python, with expertise in libraries such as NumPy, Pandas, Scikit\-learn, and PyTorch; familiarity with ONNX for model deployment and FLASK API development is a plus.
  
  

Demonstrated problem\-solving skills and analytical thinking.
  
  

Excellent verbal and written communication abilities, with strong presentation skills.
  
  

Experience designing and implementing web applications using Java, Spring Boot, Spring Data/JPA, and Oracle Database is highly advantageous.
  
  

Fluency in both spoken and written English and Chinese.
  
  

All applications applied through our system will be delivered directly to the advertiser and privacy of personal data of the applicant will be ensured with security.
  
  

Full\-time",,,,2025-08-13,https://hk.indeed.com/viewjob?jk=bb57008c6e2d822e,2025-09-08 06:07:13.729516
599,"Assistant Teaching Officer, Division of Artificial Intelligence",Lingnan University 嶺南大學,HK,indeed,data scientist,"Lingnan University is one of the eight publicly funded institutions in the Hong Kong Special Administrative Region (HKSAR) and has the longest established tradition among the local institutions of higher education. It is widely recognised for providing quality education with a focus on whole\-person development and conducting high\-impact research for a better world. Moving forward, Lingnan University is well positioned to take lead as a comprehensive university in arts and sciences in the digital era, with impactful research and innovations.
  

  

Lingnan University offers undergraduate, taught postgraduate, and research postgraduate programmes in the Faculties of Arts, Business, Social Sciences, and the Schools of Data Science, Graduate Studies and Interdisciplinary Studies. To foster interdisciplinary collaboration and scientific progress, Lingnan University established the Lingnan University Institute for Advanced Study (LUIAS), attracting distinguished scholars from around the world to collaborate with its faculty and students. With traditional strengths in arts, business, social sciences, and interdisciplinary studies, the University aims to equip students with practical knowledge and critical thinking skills to thrive in the future. Subsequent to the establishment of the School of Data Science and LUIAS, Lingnan University is transforming into a hub for global leaders to develop and promote human\-centric technology and social policies. Further information about Lingnan University is available at https://www.ln.edu.hk/.
  

  

Applications are now invited for the following posts:
  

  

**Assistant Teaching Officer**  

**Division of Artificial Intelligence**  

**(Post Ref.: 25/202\)**


**Responsibilities**
  

  

The appointees are expected to:
  

  

* Provide assistance in course preparation
* Facilitate small team discussion under the supervision of the course instructors
* Coordinate various student and alumni activities
* Perform other research and administrative duties as assigned

  

**Requirements**
  

* A recognized Bachelor/Master’s Degree in Computer Science, Data Science, Information Systems, eBusiness, and related fields
* Good command of both English and Chinese
* Be proactive, willing and capable to handle projects
* Having an understanding of the Taught Postgraduate Programme and/or our University with solid knowledge of Python, Anaconda, Jupyter notebook and GitHub would be a plus

  

**Salary and Benefits**
  

The commencing salary will be competitive and commensurate with qualifications and experience. Fringe benefits, where applicable, include annual leave, medical and dental benefits, mandatory provident fund, and gratuity.
  

  

**Application Procedure** ***(online application only)***
  

Please click ""**Apply Now**"" to submit your application. *Personal data collected will be used for recruitment purposes only.*
  

  

*We are an equal opportunities employer.* Review of applications will continue until the posts are filled. Qualified candidates are advised to submit their applications early for consideration.
  

  

*The University reserves the right not to make an appointment for the posts advertised, or to fill the posts by invitation or by search. We regret that only shortlisted candidates will be notified.*",,,,2025-08-12,https://hk.indeed.com/viewjob?jk=f41f30ae0c51cc55,2025-09-08 06:07:13.729516
600,Specialist I (AI Solutions),Hong Kong Interbank Clearing Limited,"KOW, HK",indeed,data scientist,"Major Responsibilities
* Data Engineering and Preparation:
	+ Conduct data collection, cleaning, and feature engineering
	+ Establish data pipelines and ensure data quality and governance compliance
* Model Development and Validation:
	+ Research, prototype, and implement machine learning and deep learning models
	+ Customize off\-the\-shelf or open\-source AI tools (e.g. Azure ML, Hugging Face, Watsonx, Dify) for business needs
	+ Perform rigorous validation, hyperparameter tuning, and bias/error analysis
* Integration and Deployment:
	+ Collaborate with IT teams to containerize models, build APIs, and integrate AI services into the company’s technology stack, adhering to CI/CD best practices
* Performance Monitoring and Optimization:
	+ Implement monitoring frameworks to track model performance, drift, and resource utilization
	+ Continuously refine models to maintain accuracy, efficiency, and compliance with governance policies
* Knowledge Sharing and Support:
	+ Create technical documentation, run workshops, and support internal teams in understanding and leveraging AI tools
	+ Contribute to the development of AI standards and playbooks
* Research and Innovation:
	+ Stay current with academic research and industry trends
	+ Pilot cutting\-edge AI techniques and recommend their adoption where they deliver clear business value
* Perform other duties as assigned by supervisor(s)


Requirements
* University degree preferably in Information Technology, Computer Science Fintech, Artificial Intelligence, or related disciplines
* Minimum of 3 years of hands\-on experience in machine learning, data science, or AI engineering roles, preferably within enterprise environments
* Portfolio of deployed models (GitHub, case studies)
* Proficiency in Python or R, machine learning frameworks and libraries (TensorFlow, PyTorch, scikit\-learn), SQL, and experience with cloud AI/ML services (AWS, Azure, GCP) and MLOps (Docker, Kubernetes, MLflow)
* Strong problem\-solving skills, statistical knowledge, and familiarity with data governance and ethical AI considerations
* Effective communicator capable of translating technical details into business\-relevant insights
* Good command of written and spoken English and Chinese, with proficiency in Putonghua is an advantage

  
Application Method
Interested parties please send your curriculum vitae stating your current and expected salaries, and the contact phone number to the Human Resources Division, Unit B, 25/F, MG Tower, 133 Hoi Bun Road, Kwun Tong, Kowloon or e\-mail it to hrm@hkicl.com.hk.
  

All applications and personal information collected will be treated in strict confidence and only be used for the purpose of recruitment and selection. The information collected will be accessed by our authorized personnel only. Those applicants not contacted by the Human Resources Division within two months from their application date should consider their applications filed for future reference which will be retained for one year for possible future job matching, and will be destroyed after the expiry of one year.",,,,2025-08-11,https://hk.indeed.com/viewjob?jk=c60b496720e300a5,2025-09-08 06:07:13.729516
601,"Director, AI",Manulife,HK,indeed,data scientist,"The Director, Artificial Intelligence is a senior technical leader responsible for designing, developing, and implementing advanced AI and machine learning solutions to address strategic business challenges. This role is hands\-on and project\-focused, with direct accountability for delivering high\-impact analytics initiatives from conception through to deployment and operationalization.


The successful candidate will apply deep expertise in machine learning, statistical modeling, and generative AI to extract insights from complex structured and unstructured data, drive business innovation, and deliver measurable value. Collaborating with business and technology stakeholders across the organization, this individual will translate data\-driven findings into actionable business recommendations and champion best practices in data science.


This is a highly visible role for a self\-motivated problem solver who excels at working independently, communicates effectively with technical and non\-technical audiences, and is passionate about shaping the future of AI in the life insurance industry.


**Position Responsibilities:**

* Design, develop, and implement AI\- and analytics\-enabled solutions that optimize business processes, generate actionable insights, and support strategic objectives.
* Own and deliver complex, end\-to\-end data science projects, from ideation and requirements gathering to model development, deployment, and monitoring.
* Solve the most challenging and high\-impact problems, using deep expertise to analyze complex datasets and deliver robust solutions.
* Translate complex data\-driven findings into clear business recommendations, effectively communicating results and actionable insights to stakeholders at all levels.
* Collaborate cross\-functionally with business leaders, product owners, and IT partners to identify opportunities for AI applications and drive adoption of data\-driven decision making.
* Drive the evolution of insight generation from descriptive to predictive and prescriptive analytics.
* Measure, monitor, and clearly communicate the impact and ROI of analytics and AI models to both technical and non\-technical audiences.
* Champion best practices in data science, including robust model validation, performance monitoring, and governance.
* Stay abreast of industry trends and emerging technologies, particularly in GenAI and LLMs, to continually elevate the organization’s capabilities.
* Provide technical thought leadership and act as a subject matter expert in AI and advanced analytics across the organization.

**Requirements:**

* Advanced degree (PhD or Master’s) in Statistics, Mathematics, Computer Science, Engineering, or a related quantitative field; or Bachelor’s degree with equivalent relevant experience.
* Minimum of 8 years of progressive experience in data science, machine learning, or AI, with a strong track record of delivering end\-to\-end data science projects as an individual contributor.
* Deep expertise in machine learning algorithms, statistical modeling, and advanced analytics.
* Hands\-on experience with generative AI (GenAI) and large language models (LLMs) is required.
* Experience working in an agile development environment, including running sprints and collaborating with cross\-functional teams.
* Strong programming skills in Python; familiarity with software engineering best practices.
* Demonstrated experience applying a systematic approach to explore, analyze, and mine large, complex structured and unstructured datasets to uncover actionable insights.
* Excellent communication, presentation, and stakeholder management skills, with the ability to make complex concepts accessible to non\-technical audiences.
* Proven ability to deliver business value through the full lifecycle of data science projects, from ideation to deployment and monitoring.
* Prior experience in the insurance, financial services, or healthcare industries is preferred but not required.

***When you join our team:***

* We’ll empower you to learn and grow the career you want.
* We’ll recognize and support you in a flexible environment where well\-being and inclusion are more than just words.
* As part of our global team, we’ll support you in shaping the future you want to see.

**About Manulife and John Hancock**

Manulife Financial Corporation is a leading international financial services provider, helping people make their decisions easier and lives better. To learn more about us, visit https://www.manulife.com/en/about/our\-story.html .


**Manulife is an Equal Opportunity Employer**

At Manulife/John Hancock, we embrace our diversity. We strive to attract, develop and retain a workforce that is as diverse as the customers we serve and to foster an inclusive work environment that embraces the strength of cultures and individuals. We are committed to fair recruitment, retention, advancement and compensation, and we administer all of our practices and programs without discrimination on the basis of race, ancestry, place of origin, colour, ethnic origin, citizenship, religion or religious beliefs, creed, sex (including pregnancy and pregnancy\-related conditions), sexual orientation, genetic characteristics, veteran status, gender identity, gender expression, age, marital status, family status, disability, or any other ground protected by applicable law.


It is our priority to remove barriers to provide equal access to employment. A Human Resources representative will work with applicants who request a reasonable accommodation during the application process. All information shared during the accommodation request process will be stored and used in a manner that is consistent with applicable laws and Manulife/John Hancock policies. To request a reasonable accommodation in the application process, contact recruitment@manulife.com .


**Working Arrangement**

Hybrid",,,,2025-08-08,https://hk.indeed.com/viewjob?jk=472c09be80621039,2025-09-08 06:07:13.729516
602,"Director, Data Science",Intact,HK,indeed,data scientist,"We are seeking a Director of Data Science to lead and manage a team of diverse profiles under HK Data Lab. This role is pivotal to developing AI\-first products to deliver business value and to support IFC’s strategic business imperatives for our CL/SL businesses. The ideal candidate will collaborate with both business and technical collaborators in Canada and other jurisdictions, to define, develop and deploy innovative AI products. This position locates in Hong Kong and reports to the Head of Hong Kong.

**What you will do here:**  

  

*Team Management*

* Lead, mentor, and manage a cross\-functional team of managers and senior individual contributors with diverse expertise: Data Scientist, AI Developer, Actuarial, etc.
* Foster a collaborative and learning culture in the team and across the HK lab, keeping our staff motivated to develop the industry’s best AI products to enable outperformance by unlocking value from the rapidly evolving AI technologies.
* Attract top talents to the Lab through involvement in recruitment events, industry events, local AI community to build presence and demonstrate IFC’s leadership in AI.

*AI Product Mangement* *and Execution*

* Develop and manage a portfolio of AI products, responsible for the full product life cycle of each product from ideation for solving complex business problem with a novel approach, early\-stage product experimentation to proof business value, commercialization for full scale deployment, and continuous improvement and maintenance to ensure optimal performance.
* Implement best practices in both data science and engineering perspectives to ensure products delivered are robust in performance and adherence to IFC’s compliance and security standards.
* Collaborate with business and technical stakeholders to ensure alignment on objectives, scope, timelines and infrastructure design. Lead cross\-functional squads to drive end\-to\-end delivery.

*Strategic Planning and Leadership*

* Serve as a trusted technical advisor to business leaders translating strategic and business objectives into AI roadmap and execution plan, focusing on business impact, innovation and building capabilities scalable across IFC’s global operations.
* Establish and track key performance indicators (KPIs) and service level objectives to measure and improve business impact and operational excellence.
* Manage use of human, financial and material resources according to business strategies and budget planning, proactively seeking opportunities to optimize value creation to IFC from available resources within the lab.

**What you bring to the table:**

* AI enthusiast with deep expertise and applied knowledge in data science or related fields including and not limited to machine learning, actuarial science, mathematics, statistics, computer science.
* Minimum 10 years of relevant experience including at least 3 years building data science products.
* Experience managing first\-level managers, a large team of at least 10 people mixed with diverse technical expertise in multiple disciplines.
* Strong ability \& political sense to influence various level of management. Excellent written and verbal communications skills.
* Lead with vision and values. Make strategic decisions independently and collaboratively with others.
* Superior negotiating skills, foster engagement and develop strategic working relationships. Facilitate change by taking risks.
* Excellent communication skills to collaborate with both business and technical stakeholders and across IFC’s global operations.

**About Us**


The Intact Lab – with headquarters in Montreal, Canada – is a fast\-growing, digital innovation hub backed by Intact Financial Corporation (TSX: IFC, HK$110 billion in market cap), Canada’s largest home, auto and business insurance company. Intact Financial (HK) limited (Intact Lab, HK) is our first R\&D A.I. centre outside of Canada. This expansion into the Asia Pacific region is an exciting chapter of our journey to become the best insurance A.I. shop in the world.


\#LI\-Hybrid


Chez Intact, nous valorisons la diversité et créons un milieu de travail inclusif et accessible où tous se sentent appréciés, respectés et écoutés.


Si nous pouvons rendre le processus de recrutement plus accessible pour vous, n’hésitez pas à nous le dire quand nous vous ferons part d’une possibilité d’emploi. Nous travaillerons avec vous pour répondre à vos besoins.


Cliquer ici pour d'autres informations importantes sur le processus d'embauche, y compris la vérification des antécédents, les candidats internes et le droit de travailler au Canada.",,,,2025-08-06,https://hk.indeed.com/viewjob?jk=9836bbae39a02cbe,2025-09-08 06:07:13.729516
603,"Director, Data Science",Intact,"HKI, HK",indeed,data scientist,"We are seeking a Director of Data Science to lead and manage a team of diverse profiles under HK Data Lab. This role is pivotal to developing AI\-first products to deliver business value and to support IFC’s strategic business imperatives for our CL/SL businesses. The ideal candidate will collaborate with both business and technical collaborators in Canada and other jurisdictions, to define, develop and deploy innovative AI products. This position locates in Hong Kong and reports to the Head of Hong Kong.

**What you will do here:**  

  

*Team Management*

* Lead, mentor, and manage a cross\-functional team of managers and senior individual contributors with diverse expertise: Data Scientist, AI Developer, Actuarial, etc.
* Foster a collaborative and learning culture in the team and across the HK lab, keeping our staff motivated to develop the industry’s best AI products to enable outperformance by unlocking value from the rapidly evolving AI technologies.
* Attract top talents to the Lab through involvement in recruitment events, industry events, local AI community to build presence and demonstrate IFC’s leadership in AI.

*AI Product Mangement* *and Execution*

* Develop and manage a portfolio of AI products, responsible for the full product life cycle of each product from ideation for solving complex business problem with a novel approach, early\-stage product experimentation to proof business value, commercialization for full scale deployment, and continuous improvement and maintenance to ensure optimal performance.
* Implement best practices in both data science and engineering perspectives to ensure products delivered are robust in performance and adherence to IFC’s compliance and security standards.
* Collaborate with business and technical stakeholders to ensure alignment on objectives, scope, timelines and infrastructure design. Lead cross\-functional squads to drive end\-to\-end delivery.

*Strategic Planning and Leadership*

* Serve as a trusted technical advisor to business leaders translating strategic and business objectives into AI roadmap and execution plan, focusing on business impact, innovation and building capabilities scalable across IFC’s global operations.
* Establish and track key performance indicators (KPIs) and service level objectives to measure and improve business impact and operational excellence.
* Manage use of human, financial and material resources according to business strategies and budget planning, proactively seeking opportunities to optimize value creation to IFC from available resources within the lab.

**What you bring to the table:**

* AI enthusiast with deep expertise and applied knowledge in data science or related fields including and not limited to machine learning, actuarial science, mathematics, statistics, computer science.
* Minimum 10 years of relevant experience including at least 3 years building data science products.
* Experience managing first\-level managers, a large team of at least 10 people mixed with diverse technical expertise in multiple disciplines.
* Strong ability \& political sense to influence various level of management. Excellent written and verbal communications skills.
* Lead with vision and values. Make strategic decisions independently and collaboratively with others.
* Superior negotiating skills, foster engagement and develop strategic working relationships. Facilitate change by taking risks.
* Excellent communication skills to collaborate with both business and technical stakeholders and across IFC’s global operations.

**About Us**


The Intact Lab – with headquarters in Montreal, Canada – is a fast\-growing, digital innovation hub backed by Intact Financial Corporation (TSX: IFC, HK$110 billion in market cap), Canada’s largest home, auto and business insurance company. Intact Financial (HK) limited (Intact Lab, HK) is our first R\&D A.I. centre outside of Canada. This expansion into the Asia Pacific region is an exciting chapter of our journey to become the best insurance A.I. shop in the world.


\#LI\-Hybrid


At Intact, we value diversity and strive to create an inclusive, accessible workplace where all individuals feel valued, respected, and heard.


If we can provide a specific adjustment to make the recruitment process more accessible for you, please let us know when we reach out about a job opportunity. We’ll work with you to meet your needs.


Click here to review other important information about the hiring process, including background checks, internal candidates, and eligibility to work in Canada.",,,,2025-08-06,https://hk.indeed.com/viewjob?jk=3062b00402cc7cd1,2025-09-08 06:07:13.729516
